"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding"
"2575","3358","Fermata 3358 - CASTELLO DI MIRAFIORI","C. UNIONE SOVIETICA / STR. CASTELLO DI MIRAFIORI","45.01347","7.62485","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3358","","","Europe/Rome","1"
"2576","3359","Fermata 3359 - FARINELLI","C. UNIONE SOVIETICA DOPO V. FARINELLI","45.01659","7.62836","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3359","","","Europe/Rome","1"
"2577","336","Fermata 336 - PASTRENGO","C.G.FERRARIS / C.DUCA D'AOSTA","45.06121","7.66779","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=336","","","Europe/Rome","1"
"2578","3360","Fermata 3360 - PLAVA","C. UNIONE SOVIETICA DOPO V.PLAVA","45.01579","7.62744","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3360","","","Europe/Rome","1"
"2579","3361","Fermata 3361 - PAVESE","C. UNIONE SOVIETICA DOPO V.PAVESE","45.01845","7.63044","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3361","","","Europe/Rome","1"
"2580","3362","Fermata 3362 - PAVESE","C. UNIONE SOVIETICA FRONTE V.PAVESE","45.01762","7.62949","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3362","","","Europe/Rome","1"
"2581","3363","Fermata 3363 - BARBERA","C. UNIONE SOVIETICA DOPO V.BARBERA","45.02004","7.63223","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3363","","","Europe/Rome","1"
"2582","3364","Fermata 3364 - BISCARETTI","C. UNIONE SOVIETICA DOPO V.BISCARETTI","45.01923","7.6313","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3364","","","Europe/Rome","1"
"2583","3365","Fermata 3365 - VIGLIANI","C. UNIONE SOVIETICA / P. CAIO MARIO","45.0224","7.63481","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3365","","","Europe/Rome","1"
"2584","3366","Fermata 3366 - SETTEMBRINI","C. UNIONE SOVIETICA DOPO P. CAIO MARIO","45.0223","7.63429","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3366","","","Europe/Rome","1"
"2585","3367","Fermata 3367 - DEL CASTELLO 17","V. AL CASTELLO FRONTE N. 17","45.00718","7.68652","3","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3367","","","Europe/Rome","1"
"2586","3368","Fermata 3368 - CAIO MARIO","C. AGNELLI / P.LE CAIO MARIO","45.02419","7.63541","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3368","","","Europe/Rome","1"
"2587","3369","Fermata 3369 - TRIESTE","C. TRIESTE DOPO V. GARIBALDI","45.00039","7.67941","3","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3369","","","Europe/Rome","1"
"2588","337","Fermata 337 - STATI UNITI","C.G.FERRARIS / C.STATI UNITI","45.06294","7.6692","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=337","","","Europe/Rome","1"
"2589","3371","Fermata 3371 - BADEN BADEN","P.ZZA BADEN BADEN","45.00175","7.68621","5","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3371","","","Europe/Rome","1"
"2590","3372","Fermata 3372 - DEL CASTELLO 17","V. AL CASTELLO N. 17 MONCALIERI","45.00709","7.68625","3","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3372","","","Europe/Rome","1"
"2591","3373","Fermata 3373 - CAIO MARIO","PIAZZALE CAIO MARIO","45.02418","7.63686","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3373","","","Europe/Rome","1"
"2592","3374","Fermata 3374 - SCIREA","C. GROSSETO DOPO C. MOLISE","45.10642","7.63901","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3374","","","Europe/Rome","1"
"2593","3375","Fermata 3375 - ALTESSANO","C. GROSSETO / STR. ALTESSANO","45.10612","7.64446","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3375","","","Europe/Rome","1"
"2594","3376","Fermata 3376 - SCIREA","C. GROSSETO / C. GAETANO SCIREA","45.10702","7.63879","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3376","","","Europe/Rome","1"
"2595","3377","Fermata 3377 - DI VITTORIO","V. DI VITTORIO FRONTE N. 31","45.12429","7.64507","5","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3377","","","Europe/Rome","2"
"2596","3378","Fermata 3378 - AGNELLI C.3","C. AGNELLI CANCELLO N. 3 FIAT","45.02866","7.63863","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3378","","","Europe/Rome","1"
"2597","3379","Fermata 3379 - TRAIANO","C. AGNELLI DOPO C. TRAIANO","45.02645","7.63705","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3379","","","Europe/Rome","1"
"2598","338","Fermata 338 - STATI UNITI","C.G.FERRARIS DOPO C.STATI UNITI","45.06284","7.66888","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=338","","","Europe/Rome","1"
"2601","3383","Fermata 3383 - CADORNA","LUNGO PO' CADORNA / V. MATTEO PESCATORE","45.06407","7.6969","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3383","","","Europe/Rome","1"
"2602","3384","Fermata 3384 - SOFIA","C. TARANTO DOPO N. 177","45.09489","7.71485","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3384","","","Europe/Rome","1"
"2603","3385","Fermata 3385 - ANCINA","C. TARANTO DOPO N. 139","45.09604","7.71241","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3385","","","Europe/Rome","1"
"2604","3386","Fermata 3386 - CORELLI","C. TARANTO DOPO V. CORELLI","45.0973","7.70972","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3386","","","Europe/Rome","1"
"2605","3387","Fermata 3387 - TARTINI","C. TARANTO N. 69 DOPO V. TARTINI","45.09884","7.70644","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3387","","","Europe/Rome","1"
"2606","3388","Fermata 3388 - MASCAGNI","V. MERCADANTE FRONTE V. MASCAGNI","45.09855","7.70337","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3388","","","Europe/Rome","1"
"2607","3389","Fermata 3389 - MASCAGNI","V. MERCADANTE / V. MASCAGNI","45.09849","7.70369","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3389","","","Europe/Rome","1"
"2608","339","Fermata 339 - G.A.M.","C.G.FERRARIS / V.VELA","45.06432","7.6701","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=339","","","Europe/Rome","1"
"2609","3390","Fermata 3390 - TARTINI","C. TARANTO N. 104 / V. TARTINI","45.09832","7.7062","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3390","","","Europe/Rome","1"
"2610","3391","Fermata 3391 - CORELLI","C. TARANTO N. 146 / V. CORELLI","45.09687","7.70935","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3391","","","Europe/Rome","1"
"2611","3392","Fermata 3392 - ANCINA","C. TARANTO N. 174 PRIMA DI V. ANCINA","45.0956","7.71208","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3392","","","Europe/Rome","1"
"2612","3393","Fermata 3393 - SOFIA","C. TARANTO DOPO V. SINIGALLIA","45.09433","7.71478","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3393","","","Europe/Rome","1"
"2613","3394","Fermata 3394 - VIRIGLIO","V. PAISIELLO N. 37 DOPO V. VIRIGLIO","45.09135","7.70132","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3394","","","Europe/Rome","1"
"2614","3395","Fermata 3395 - BOTTESINI","V. PAISIELLO / V. CANDIA","45.08927","7.69854","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3395","","","Europe/Rome","1"
"2615","3396","Fermata 3396 - CLEMENTI","V. CLEMENTI N. 27","45.08773","7.69542","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3396","","","Europe/Rome","1"
"2616","3397","Fermata 3397 - CLEMENTI","V. CLEMENTI FRONTE N. 31","45.08784","7.69607","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3397","","","Europe/Rome","1"
"2617","3399","Fermata 3399 - ROVEDA","VIA ANSELMETTI DOPO VIA ROVEDA","45.01983","7.6045","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3399","","","Europe/Rome","2"
"2618","34","Fermata 34 - FERRARIS","C.VITTORIO EM.II / C.G.FERRARIS","45.06604","7.66988","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=34","","","Europe/Rome","1"
"2619","340","Fermata 340 - G.A.M.","C.G.FERRARIS DOPO V.MAGENTA","45.06448","7.67008","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=340","","","Europe/Rome","1"
"2620","3400","Fermata 3400 - TORINO ESPOSIZIONI","C. MASSIMO D'AZEGLIO FRONTE V. BIDONE","45.05116","7.68217","2","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3400","","","Europe/Rome","1"
"2621","3401","Fermata 3401 - MINGHETTI","VIA MINGHETTI FRONTE N. 58   COLLEGNO","45.07782","7.57229","5","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3401","","","Europe/Rome","1"
"2624","3406","Fermata 3406 - OSP.AM.SAVOIA","C. SVIZZERA FRONTE OSP. AMEDEO DI SAVOIA","45.08931","7.65906","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3406","","","Europe/Rome","1"
"2625","3407","Fermata 3407 - OSP.AM.SAVOIA","C. SVIZZERA OSP. AMEDEO DI SAVOIA","45.08893","7.65915","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3407","","","Europe/Rome","1"
"2626","3408","Fermata 3408 - P.D.FRANCESCA","C. SO SVIZZERA N. 185 BIS","45.0909","7.6613","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3408","","","Europe/Rome","1"
"2627","3409","Fermata 3409 - P.D.FRANCESCA","C. SO SVIZZERA / P.ZZA PIERO DELLA FRANCESCA","45.09142","7.66273","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3409","","","Europe/Rome","1"
"2628","341","Fermata 341 - XI FEBBRAIO","C. REGINA MARGHERITA DOPO V. XX SETTEMBRE","45.0755","7.68672","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=341","","","Europe/Rome","1"
"2630","3412","Fermata 3412 - PIANEZZA","C. POTENZA / V. PIANEZZA","45.09197","7.65435","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3412","","","Europe/Rome","1"
"2631","3413","Fermata 3413 - REGINA MARGHERITA","C. POTENZA PRIMA DI C. REGINA MARGHERITA","45.08771","7.65132","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3413","","","Europe/Rome","1"
"2632","3414","Fermata 3414 - MADONNA CAMPAGNA GTT","C.SO POTENZA DOPO V. LUCENTO","45.10365","7.66283","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3414","","","Europe/Rome","1"
"2633","3415","Fermata 3415 - PLAVA C.30","VIA PLAVA DOPO CANCELLO N. 30","45.02244","7.61032","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3415","","","Europe/Rome","1"
"2634","3417","Fermata 3417 - MARCONI","VIA NIZZA N. 31","45.0582","7.67757","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3417","","","Europe/Rome","1"
"2635","3418","Fermata 3418 - SOLFERINO","PIAZZA SOLFERINO","45.06876","7.67653","2","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3418","","","Europe/Rome","2"
"2636","342","Fermata 342 - VITT. EMANUELE II","C.G.FERRARIS / L.GO VITTORIO EMANUELE II","45.06627","7.67128","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=342","","","Europe/Rome","2"
"2637","3420","Fermata 3420 - XI FEBBRAIO","L.GO DORA SAVONA DOPO C. XI FEBBRAIO","45.07905","7.68852","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3420","","","Europe/Rome","1"
"2638","3421","Fermata 3421 - GENE'","L.GO DORA SAVONA / V. GENE'","45.07699","7.69001","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3421","","","Europe/Rome","1"
"2639","3422","Fermata 3422 - NEGRI","VIA TURATI DOPO VIA ADA NEGRI","44.99564","7.70255","3","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3422","","","Europe/Rome","2"
"2640","3423","Fermata 3423 - OMERO","PIAZZA OMERO/V. DANDOLO","45.03742","7.62974","2","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3423","","","Europe/Rome","1"
"2641","3424","Fermata 3424 - BOLOGNA","C. NOVARA DOPO V. BOLOGNA","45.08349","7.69728","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3424","","","Europe/Rome","1"
"2642","3425","Fermata 3425 - QUARELLO SUD","V. NEGARVILLE / V. QUARELLO","45.01941","7.61176","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3425","","","Europe/Rome","2"
"2643","3426","Fermata 3426 - STAMPALIA","PIAZZA STAMPALIA","45.11259","7.65741","2","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3426","","","Europe/Rome","1"
"2644","3427","Fermata 3427 - GAIDANO N.8","V. GAIDANO N. 8","45.03946","7.62676","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3427","","","Europe/Rome","1"
"2645","3428","Fermata 3428 - POSTE E TELECOMUNICAZIONI","V. ALLASON / C. TAZZOLI","45.03828","7.6157","2","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3428","","","Europe/Rome","1"
"2646","3429","Fermata 3429 - SANREMO","V. SAN REMO FRONTE N. 12","45.0355","7.6381","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3429","","","Europe/Rome","1"
"2647","343","Fermata 343 - MONTECUCCOLI","C.G.FERRARIS FRONTE N.18","45.06839","7.67318","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=343","","","Europe/Rome","1"
"2648","3430","Fermata 3430 - SANREMO","V. SAN REMO N. 8","45.03566","7.638","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3430","","","Europe/Rome","1"
"2649","3431","Fermata 3431 - DINA","V. GIACOMO DINA N.75","45.0333","7.63621","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3431","","","Europe/Rome","1"
"2650","3432","Fermata 3432 - DINA","V. GIACOMO DINA FRONTE N.75","45.03345","7.63615","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3432","","","Europe/Rome","1"
"2651","3433","Fermata 3433 - NALLINO","V. NALLINO / C. SIRACUSA","45.0353","7.63296","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3433","","","Europe/Rome","1"
"2652","3434","Fermata 3434 - NALLINO","V. NALLINO DOPO C. SIRACUSA","45.0354","7.63289","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3434","","","Europe/Rome","1"
"2653","3435","Fermata 3435 - OMERO","V. NALLINO FRONTE V. FATEBENE FRATELLI","45.03652","7.62958","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3435","","","Europe/Rome","1"
"2654","3436","Fermata 3436 - OMERO","V. NALLINO / V. FATEBENE FRATELLI","45.03633","7.63035","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3436","","","Europe/Rome","1"
"2655","3437","Fermata 3437 - FILADELFIA N.209","V. FILADELFIA N. 209","45.04467","7.63757","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3437","","","Europe/Rome","1"
"2656","3438","Fermata 3438 - FILADELFIA N.220","V. FILADELFIA N. 220","45.04475","7.63752","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3438","","","Europe/Rome","1"
"2657","3439","Fermata 3439 - SIRACUSA","V. FILADELFIA / C. SIRACUSA","45.04618","7.63317","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3439","","","Europe/Rome","1"
"2658","344","Fermata 344 - MONTECUCCOLI","C.G.FERRARIS N.18","45.06859","7.67265","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=344","","","Europe/Rome","1"
"2659","3440","Fermata 3440 - SIRACUSA","V. FILADELFIA N. 242","45.04641","7.6329","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3440","","","Europe/Rome","1"
"2660","3441","Fermata 3441 - GUIDO RENI","V. FILADELFIA N. 269","45.04734","7.62975","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3441","","","Europe/Rome","1"
"2661","3442","Fermata 3442 - GUIDO RENI","V. FILADELFIA DOPO V. FORNO","45.04743","7.62998","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3442","","","Europe/Rome","1"
"2662","3444","Fermata 3444 - ALFIERI","V. XXV APRILE / V. ALFIERI     SAN MAURO","45.1056","7.76877","3","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3444","","","Europe/Rome","2"
"2663","3445","Fermata 3445 - SABOTINO","C. PESCHIERA DOPO P. SABOTINO","45.06438","7.65029","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3445","","","Europe/Rome","2"
"2664","3446","Fermata 3446 - GIOVANNI XXIII","CORSO MACHIAVELLI / CORSO PAPA GIOVANNI XXIII","45.12542","7.63629","3","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3446","","","Europe/Rome","1"
"2665","3447","Fermata 3447 - SABOTINO","C. PESCHIERA \\ P. SABOTINO","45.06455","7.65","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3447","","","Europe/Rome","2"
"2666","3448","Fermata 3448 - ARTOM","V. ARTOM DOPO V. CANDIOLO","45.01529","7.64844","2","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3448","","","Europe/Rome","1"
"2667","3449","Fermata 3449 - CANDIOLO","V. GUIDI DOPO V. CANDIOLO","45.01651","7.65027","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3449","","","Europe/Rome","1"
"2668","345","Fermata 345 - CERNAIA","C.G.FERRARIS N.1","45.07059","7.67469","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=345","","","Europe/Rome","1"
"2669","3450","Fermata 3450 - MARONCELLI","V. GENOVA / C. MARONCELLI","45.01789","7.66358","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3450","","","Europe/Rome","1"
"2670","3451","Fermata 3451 - MADONNA CAMPAGNA GTT","CORSO POTENZA / VIA LUCENTO","45.10336","7.66214","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3451","","","Europe/Rome","1"
"2671","3452","Fermata 3452 - UNIONE SOVIETICA SUD","STRADA DEL DROSSO N.10","45.01362","7.6237","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3452","","","Europe/Rome","2"
"2672","3453","Fermata 3453 - PALMA DI CESNOLA","VIA O. VIGLIANI N. 145","45.01773","7.65055","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3453","","","Europe/Rome","1"
"2673","3454","Fermata 3454 - ROMA N.8","VIA ROMA FRONTE N.C. 8","45.00422","7.65981","3","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3454","","","Europe/Rome","1"
"2674","3455","Fermata 3455 - ROMA","VIA PESCHIERA DOPO CORSO ROMA","45.00684","7.66909","3","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3455","","","Europe/Rome","1"
"2675","3456","Fermata 3456 - STATI UNITI","C. STATI UNITI DOPO C. RE UMBERTO","45.06261","7.67148","2","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3456","","","Europe/Rome","1"
"2676","3457","Fermata 3457 - SETTIMO","STR. DELLA MAGRA N. 5","45.10495","7.72701","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3457","","","Europe/Rome","1"
"2677","3458","Fermata 3458 - ROSSELLI","C. ROSSELLI/C. GALILEO FERRARIS","45.05186","7.66182","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3458","","","Europe/Rome","1"
"2678","3459","Fermata 3459 - BORGARETTO N.56","STR. BORGARETTO DOPO N. 56","45.00749","7.5945","3","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3459","","","Europe/Rome","2"
"2679","3460","Fermata 3460 - BORGARETTO N.18","STR. BORGARETTO DOPO N. 18","45.00721","7.59453","3","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3460","","","Europe/Rome","2"
"2680","3461","Fermata 3461 - BORGARETTO N.13","STR. BORGARETTO PRIMA DEL N. 13","45.01012","7.59123","3","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3461","","","Europe/Rome","1"
"2681","3462","Fermata 3462 - BORGARETTO N.27","STR. BORGARETTO PRIMA DEL N. 27","45.00984","7.59127","3","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3462","","","Europe/Rome","1"
"2682","3463","Fermata 3463 - STATUTO","P. STATUTO FRONTE V. CIBRARIO","45.07687","7.66927","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3463","","","Europe/Rome","1"
"2683","3464","Fermata 3464 - ROMA","VIA PESCHIERA N.24","45.00649","7.66945","3","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3464","","","Europe/Rome","2"
"2684","3465","Fermata 3465 - MILANO N.5","V. MILANO N. 5 NICHELINO","45.00199","7.65885","3","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3465","","","Europe/Rome","2"
"2685","3466","Fermata 3466 - GOITO","V. PISACANE / V. GOITO NICHELINO","44.97831","7.6355","3","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3466","","","Europe/Rome","2"
"2686","3467","Fermata 3467 - GOITO","V. PISACANE / V. GOITO NICHELINO","44.97786","7.63555","3","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3467","","","Europe/Rome","1"
"2687","3468","Fermata 3468 - ORBASSANO C.11","C. ORBASSANO PRIMA DI STR. DEL PORTONE","45.03232","7.61685","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3468","","","Europe/Rome","1"
"2688","3469","Fermata 3469 - GLADIOLI","V. DELLE PRIMULE FR. N.7","45.10187","7.63016","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3469","","","Europe/Rome","2"
"2689","347","Fermata 347 - BERTANI","SVINCOLO C.ORBASSANO/V. BERTANI","45.03417","7.60572","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=347","","","Europe/Rome","1"
"2690","3470","Fermata 3470 - PRIMULE N.18","V. DELLE PRIMULE FR. INT. N.18","45.10032","7.62767","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3470","","","Europe/Rome","1"
"2691","3471","Fermata 3471 - PRIMULE N.18","V. DELLE PRIMULE DOPO INT. N.18","45.10053","7.62732","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3471","","","Europe/Rome","1"
"2692","3472","Fermata 3472 - DA VINCI N 3","V. LEONARDO DA VINCI FR. N.3 GRUGLIASCO","45.05481","7.58674","3","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3472","","","Europe/Rome","1"
"2693","3473","Fermata 3473 - DA VINCI N 3","V. LEONARDO DA VINCI N.3 GRUGLIASCO","45.05474","7.58656","3","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3473","","","Europe/Rome","1"
"2694","3474","Fermata 3474 - LA SALLE","V. LEONARDO DA VINCI DOPO STR. GERBIDO","45.05778","7.58716","3","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=3474","","","Europe/Rome","2"
